Artist ID,Name,Nationality,Gender,Birth Year,Death Year,wikidata_id,match_status,source
1365,Francois Dallegret,French,Male,1937.0,,,,
1369,Horia Damian,French,Male,1922.0,,,,
1370,Jorge Damiani,Uruguayan,Male,1931.0,,,,
1371,Charles Damiano,British,Male,,,,,
1372,Elisabeth van Damme,Nationality unknown,Female,,,,,
1374,Bill Dane,American,Male,1938.0,,,,
1375,Sergio Dangelo,Italian,Male,1931.0,,,,
1378,Peter Danko,American,Male,1949.0,,,,
1380,Bob Danner,American,Male,1948.0,,,,
1382,Jerry Dantzic,American,Male,1925.0,,,,
1383,Avery Coffey Danziger,American,Male,1953.0,,,,
1384,Louis Danziger,American,Male,1923.0,,,,
1386,Pan Daqiang,Chinese,,1937.0,,,,
1389,Aurino Valenca Lins Darel,Brazilian,Male,1925.0,,,,
1390,Alfred Dargis,American,Male,,,,,
1392,Judy Dater,American,Female,1941.0,,,,
1398,Bruce Davidson,American,Male,1933.0,,,,
1399,Hal Davidson,American,Male,,,,,
1403,John A. Davies,British,Male,1949.0,,,,
1404,Brad Davis,American,Male,1942.0,,,,
1406,Faurest Davis,American,Male,1906.0,,,,
1409,Lynn Davis,American,Female,1944.0,,,,
1410,Paul Davis,American,Male,1938.0,,,,
1411,Ron Davis,American,Male,1937.0,,,,
1413,Laurence Daws,Australian,Male,,,,,
1417,Lucien Day,American,Male,1916.0,,,,
1420,Daze (Chris Ellis),American,Male,1962.0,,,,
1426,Francis De Erdely,Hungarian,Male,,,,,
1430,R. S. De Lamater,American,,,,,,
1432,Regina Maria De Luise,American,Female,1959.0,,,,
1437,Victor De Palma,Nationality unknown,Male,,,,,
1440,Jérôme De Perlinghi,Belgian,Male,1961.0,,,,
1446,Lewis De Soto,American,Male,1954.0,,,,
1448,Marco De Valdivia,Chilean,Male,1947.0,,,,
1452,Erwin De Vries,Dutch,Male,,,,,
1454,A. R. De Ycaza,American,Female,1915.0,,,,
1456,Richard Deacon,British,Male,1949.0,,,,
1457,David Deahl,American,Male,,,,,
1462,Robert J. Debrey,American,Male,1934.0,,,,
1463,Peter Dechar,American,Male,1942.0,,,,
1471,Lucio Del Pezzo,Italian,Male,1933.0,,,,
1473,Eduardo Del Valle,American,Male,1951.0,,,,
1476,George Delany,American,Male,1946.0,,,,
1477,Tony DeLap,American,Male,1927.0,,,,
1483,Victor Delhez,Belgian,Male,,,,,
1488,Nélida Demichelis,Argentine,Female,,,,,
1489,Jorge Demirjian,Argentine,Male,1932.0,,,,
1491,Agnes Denes,American,Female,1931.0,,,,
1494,Reynolds G. Dennis,American,Male,,,,,
1499,J. Deplanque,French,,,,,,
1501,Co Derr,Swedish,,,,,,
1502,André Des Gachons,French,Male,,,,,
1504,Léopold Desbrosses,French,Male,1821.0,,,,
1505,Gérard Deschamps,French,Male,1937.0,,,,
1506,Odette Desgarets,French,Female,1891.0,,,,
1507,Arthur Deshaies,American,Male,1920.0,,,,
1512,Gianni Dessi,Italian,Male,1955.0,,,,
1516,David Deutsch,American,Male,1943.0,,,,
1518,John Edward Devine,American,Male,1944.0,,,,
1522,Umberto di Lazzaro,Italian,Male,,,,,
1525,Martha Diamond,American,Female,1944.0,,,,
1526,Stuart Diamond,American,Male,1942.0,,,,
1527,Barbaralee Diamonstein,American,Female,,,,,
1528,David Diao,American,Male,1943.0,,,,
1529,Antonio Dias,Brazilian,Male,1944.0,,,,
1532,Waldo Diaz-Balart,Cuban,Male,1931.0,,,,
1533,Jan Dibbets,Dutch,Male,1941.0,,,,
1534,Ronald Dickens,British,Male,,,,,
1535,Jane Dickerman,American,Female,,,,,
1538,Jane Dickson,American,Female,1952.0,,,,
1540,Julio de Diego,Nationality unknown,Male,,,,,
1542,Geurt van Dijk,Dutch,Male,,,,,
1543,Daniel den Dikkenbboer,Dutch,Male,,,,,
1544,Guy Dill,American,Male,1946.0,,,,
1545,Laddie John Dill,American,Male,1943.0,,,,
1547,Jim Dine,American,Male,1935.0,,,,
1548,Rick Dingus,American,Male,1951.0,,,,
1550,Harry Disberg,Dutch,Male,,,,,
1554,Disney Studios,American,,,,,,
1555,Wes Disney,American,Male,1946.0,,,,
1556,Juan Carlos Distéfano,Argentine,Male,1933.0,,,,
1557,Eugenio Dittborn,Chilean,Male,1943.0,,,,
1558,John Divola,American,Male,1949.0,,,,
1567,Eugène Dodeigne,French,Male,1923.0,,,,
1568,Betty Dodson,American,Female,1929.0,,,,
1571,Wesley Coe Doherty,American,Male,1919.0,,,,
1576,Roger Doloy,French,Male,1920.0,,,,
1580,Tadeusz Dominik,Polish,Male,1928.0,,,,
1584,Anthony Donaldson,British,Male,1939.0,,,,
1586,Seena Donneson,Nationality unknown,Female,,,,,
1588,Roland Dorcély,Haitian,Male,1930.0,,,,
1591,William Doriani,American,Male,1891.0,,,,
1593,Mary Ann Dorr,American,Female,1930.0,,,,
1599,James H. Dougherty,Nationality unknown,Male,,,,,
1600,Edward Douglas,American,Male,1943.0,,,,
1601,Gianni Dova,Italian,Male,1925.0,,,,
1603,James Dow,American,Male,1942.0,,,,
1604,John Edward Dowell,American,Male,1941.0,,,,
1605,Rackstraw Downes,American,Male,1939.0,,,,
1607,W. & D. Downey,British,,,,,,
1610,Robert Doxat,Austrian,Male,1930.0,,,,
1612,Tom Drahos,Czech,Male,1947.0,,,,
1614,Roy R. Drasites,American,Male,1945.0,,,,
1618,Lynne Drexler,American,Female,,,,,
1620,Felix Droese,German,Male,1950.0,,,,
1621,L. Jean Droit,French,Male,,,,,
1623,Achilles Droungas,Greek,Male,1940.0,,,,
1624,Sydney Drum,Canadian,Female,1952.0,,,,
1625,Sally Hazelet Drummond,American,Female,1924.0,,,,
1628,Doug Dubois,American,Male,1960.0,,,,
1636,Gérard Duchène,French,Male,1944.0,,,,
1639,Espinoza Duenas,Peruvian,Male,1926.0,,,,
1640,Bernd Duerr,German,,1953.0,,,,
1641,Dana Duff,American,Female,1955.0,,,,
1642,John Duff,American,Male,1943.0,,,,
1644,Francis Dufrêne,Nationality unknown,Male,,,,,
1648,Gert Dumbar,Dutch,Female,1940.0,,,,
1650,Henri Dumont,Nationality unknown,Male,1859.0,,,,
1651,David Douglas Duncan,American,Male,1916.0,,,,
1652,Carroll Dunham,American,Male,1949.0,,,,
1655,E. Durand,French,,,,,,
1656,Sylvain Durand,French,Male,,,,,
1661,Stephen Durkee,American,Male,1939.0,,,,
1662,Hansi Durlach,American,Female,,,,,
1664,Allen A. Dutton,American,Male,1922.0,,,,
1666,Suzanne R. Dworsky,American,Female,1929.0,,,,
1667,Carlus Dyer,American,Male,1917.0,,,,
1668,Mario Dyyon,American,Male,1946.0,,,,
1675,Christian Eckart,Canadian,Male,1959.0,,,,
1678,Don Eddy,American,Male,1944.0,,,,
1679,Karl Edelman,American,Male,,,,,
1680,Doug Edge,American,Male,1942.0,,,,
1682,Leonard Edmonson,American,Male,1916.0,,,,
1685,Melvin Edwards,American,Male,1937.0,,,,
1687,Benni Efrat,Israeli,Male,,,,,
1689,Eberhard Eggers,German,Male,,,,,
1690,William Eggleston,American,Male,1939.0,,,,
1692,Shyu Eguchi,Japanese,Male,1932.0,,,,
1696,Hans Eichenberger,Swiss,Male,1926.0,,,,
1699,Horst Eigen,German,Male,1942.0,,,,
1700,Hans Eijkelboom,Dutch,Male,,,,,
1705,Lette Eisenhauer,American,Female,1935.0,,,,
1710,Jacob El Hanani,Israeli,Male,1947.0,,,,
1711,Harold Elberg,American,Male,,,,,
1712,Valdemar H. Elenbaas,Dutch,Male,,,,,
1714,Etiènne Elias,Belgian,Male,,,,,
1715,Eliot Noyes Industrial Design,American,,,,,,
1719,Clifford and Rosemary Ellis,British,,,,,,
1721,Rita Eloul,Nationality unknown,Female,,,,,
1725,Herman Emmet,American,Male,1943.0,,,,
1733,Pieter Engels,Dutch,Male,1938.0,,,,
1737,Robert Engman,American,Male,1927.0,,,,
1740,Edward Enlin,American,Male,,,,,
1742,Mitch Epstein,American,Male,1952.0,,,,
1743,Stephan Erfurt,German,Male,1958.0,,,,
1746,Erling Ericsson,Swedish,Male,,,,,
1748,Boris Nicolaevich Ermolaev,Russian,Male,1903.0,,,,
1749,Vera Ermolaeva,Russian,Female,,,,,
1754,Erro (Gudmundur Gudmundsson),Icelandic,Male,1932.0,,,,
1755,Erwin,French,,,,,,
1756,Elliott Erwitt,American,Male,1928.0,,,,
1758,Castro Escobedo,Nationality unknown,Male,,,,,
1760,John K. Esler,Canadian,Male,1933.0,,,,
1762,Bud Esry,American,Male,1920.0,,,,
1763,Reed Estabrook,American,Male,1944.0,,,,
1764,Richard Estes,American,Male,1936.0,,,,
1769,Karen Eubel,American,Female,1942.0,,,,
1773,Dennis Evans,American,Male,1946.0,,,,
1775,Garth Evans,British,Male,1934.0,,,,
1776,Merlyn Evans,British,Male,,,,,
1783,Juanita (Jean) Exley,American,Female,1927.0,,,,
1786,Agenore Fabbri,Italian,Male,,,,,
1791,Ekkehard Fahr,German,Male,1934.0,,,,
1792,Patrick Faigenbaum,French,Male,1954.0,,,,
1795,James (Arthur) Fallon,American,Male,1946.0,,,,
1796,C. B. Falls,American,,,,,,
1797,Charles Famin,French,Male,1809.0,,,,
1801,Nathan Farb,American,Male,1941.0,,,,
1802,William Fares,American,Male,1942.0,,,,
1805,Francisco Farreras,Spanish,Male,1927.0,,,,
1806,Walker Farynk,Nationality unknown,Male,,,,,
1807,Roberto Fasola,Italian,Male,,,,,
1808,Franz Fassler,Swiss,Male,,,,,
1810,Nicolas Faure,Swiss,Male,1949.0,,,,
1812,Arthur Fauser,German,Male,1911.0,,,,
1816,Philippe Favier,French,Male,1957.0,,,,
1819,John Fawcett,American,Male,1939.0,,,,
1823,Federico,American,,,,,,
1824,Helmut Federle,Swiss,Male,1944.0,,,,
1829,Idelle L. Feinberg,American,Female,1932.0,,,,
1835,Rochelle Feinstein,American,Female,1947.0,,,,
1837,Nathan I. Felde,American,Male,,,,,
1838,Eugene Feldman,American,Male,1921.0,,,,
1839,Walter Feldman,American,Male,1925.0,,,,
1840,Mark Feldstein,American,Male,1937.0,,,,
1843,Sandi Fellman,American,Female,1952.0,,,,
1846,Albert Fenn,American,Male,1912.0,,,,
1848,William Fenton,British,Male,,,,,
1849,George J. Fenwick,British,Male,,,,,
1853,Gerald Ferguson,American,Male,1937.0,,,,
1855,Justino Fernández,Mexican,Male,1904.0,,,,
1857,Jackie Ferrara,American,Female,1929.0,,,,
1861,Rafael Ferrer,American,Male,1933.0,,,,
1862,Ronaldo Ferri,Nationality unknown,Male,,,,,
1864,Gianfranco Ferroni,Italian,Male,,,,,
1865,Ferry's Art Gallery,American,,,,,,
1868,Rainer Fetting,German,Male,1949.0,,,,
1869,Jed Robert Fielding,American,Male,1953.0,,,,
1875,Harvey J. Finison,American,Male,1916.0,,,,
1876,Aaron Fink,American,Male,1955.0,,,,
1877,Larry Fink,American,Male,1941.0,,,,
1879,Howard Finster,American,Male,1916.0,,,,
1881,Vittorio Fiorucci,Canadian,Male,1931.0,,,,
1884,Lothar Fischer,Nationality unknown,Male,1933.0,,,,
1885,R. M. Fischer,American,Male,1947.0,,,,
1887,Fritz Fischer-Nosbisch,German,Male,1919.0,,,,
1888,Hella Fischer-Thorer,Nationality unknown,Female,,,,,
1889,Eric Fischl,American,Male,1948.0,,,,
1891,Peter Fischli,Swiss,Male,1952.0,,,,
1892,Janet Fish,American,Female,1938.0,,,,
1893,Vernon Fisher,American,Male,1943.0,,,,
1895,Dean L. Fisher,American,Male,1923.0,,,,
1896,Joel Fisher,American,Male,1947.0,,,,
1897,Stanley Fisher,American,Male,1925.0,,,,
1898,Stephen R. Fitch,American,Male,,,,,
1900,Victor Fitzgerald,British,Male,,,,,
1901,Edward Fitzgerald,Nationality unknown,Male,,,,,
1902,Floyd Fitzpatrick,American,Male,,,,,
1903,James Fitzsimmons,American,Male,,,,,
1905,Audrey Flack,American,Female,1931.0,,,,
1909,Flannery,Nationality unknown,,,,,,
1910,Henry G. Flannery,American,Male,,,,,
1915,Alan Fletcher,British,Male,1931.0,,,,
1919,Eduard Flor,Dutch,Male,1925.0,,,,
1920,Thomas Florschuetz,German,Male,1957.0,,,,
1923,Johannes Foersom,Danish,Male,1943.0,,,,
1927,Jean-Michel Folon,Belgian,Male,1934.0,,,,
1928,A. Foncelle,French,,,,,,
1931,Rubén Fontana,Argentine,Male,1942.0,,,,
1932,Joan Fontcuberta,Spanish,Male,1955.0,,,,
1933,Ernesto Fontecilla,Chilean,Male,1938.0,,,,
1934,Fritz Foord,American,Male,,,,,
1938,B. F. Ford,American,,,,,,
1941,Pere Formiguera,Spanish,Male,1952.0,,,,
1945,Jan Forsberg,Swedish,Male,1932.0,,,,
1947,Gerhard Forster,Italian,Male,,,,,
1950,Michel Fortier,Canadian,Male,1943.0,,,,
1953,Foster Associates,British,,1967.0,,,,
1954,Steven D. Foster,American,Male,1945.0,,,,
1958,Llyn Foulkes,American,Male,1934.0,,,,
1961,Richard Alan Fox,American,Male,1949.0,,,,
1964,Mercedes Franchini,Italian,Male,1895.0,,,,
1966,Richard Francisco,American,Male,1942.0,,,,
1967,Franck,French,,,,,,
1970,Huguette Franco,French,Female,1944.0,,,,
1972,Mary Frank,American,Female,1933.0,,,,
1973,Robert Frank,American,Male,1924.0,,,,
1979,Charles Ray Frazier,American,Male,1930.0,,,,
1983,Arthur Freed,American,Male,1936.0,,,,
1984,David Freed,American,Male,1936.0,,,,
1985,Barnett Freedman,British,Male,,,,,
1986,John Freeman,American,Male,1942.0,,,,
1987,Martin Freeman,American,Male,,,,,
1988,Mark Freeman,American,Male,1908.0,,,,
1991,Leonard French,Australian,Male,1928.0,,,,
1992,Ray H. French,American,Male,1919.0,,,,
1994,David Freund,American,Male,1937.0,,,,
1995,Peter Freudenthal,Swedish,Male,1938.0,,,,
1997,Mary E. Frey,American,Female,1948.0,,,,
1999,Elias Friedensohn,American,Male,1924.0,,,,
2000,Johnny Friedlaender,German,Male,1912.0,,,,
2001,G. John Friedlander,American,Male,,,,,
2002,Lee Friedlander,American,Male,1934.0,,,,
2004,Benno Friedman,American,Male,1945.0,,,,
2005,Dan Friedman,American,Male,1945.0,,,,
2006,Julius K. Friedman,American,Male,1943.0,,,,
2007,Ken Friedman,American,Male,1939.0,,,,
2008,Robert N. Friedman,American,Male,1948.0,,,,
2009,Susan Friedman,American,Female,1941.0,,,,
2010,Christian (Johann Christianadolf) Friedrich,German,Male,,,,,
2011,Hartmut Friedrich,German,Male,1935.0,,,,
2016,Katharina Fritsch,German,Female,1956.0,,,,
2019,Stephen Frykholm,American,Male,1942.0,,,,
2024,Fukita Fumiaki,Japanese,Male,1926.0,,,,
2025,Katsuji Fukuda,Japanese,Male,1898.0,,,,
2031,Emily Fuller,American,Female,1941.0,,,,
2033,Hamish Fulton,British,Male,1946.0,,,,
2034,Barbara E. Fumagalli,American,Female,1926.0,,,,
2037,Hideji Furukawa,Japanese,Male,,,,,
2039,Adam Fuss,British,Male,1961.0,,,,
2040,Simon Fussell,British,Male,1945.0,,,,
2041,Fussli,Swiss,,,,,,
2046,Wolfgang Gäfgen,German,Male,1936.0,,,,
2049,Oliver Gagliani,American,Male,1917.0,,,,
2050,Robert Gair Company,American,,,,,,
2052,Jacek Gaj,Polish,Male,1938.0,,,,
2054,Gale,American,,,,,,
2060,Frank Gallo,American,Male,1933.0,,,,
2061,Giuseppe Gallo,Italian,Male,1954.0,,,,
2064,José Gamarra,Uruguayan,Male,1934.0,,,,
2069,A. F. Gangkofner,German,,1921.0,,,,
2072,Izika Gaon,Israeli,,1938.0,,,,
2073,Claude Garache,French,Male,1929.0,,,,
2074,Domingo Garcia,American,Male,1932.0,,,,
2078,Lyn Gardiner,American,Female,1946.0,,,,
2081,Flor Garduño,Mexican,Female,1957.0,,,,
2082,Jedd Garet,American,Male,1955.0,,,,
2085,Robert S. Gargiuli,American,Male,,,,,
2087,Gerard Garouste,French,Male,1946.0,,,,
2088,Paolo Gasparini,Venezuelan,Male,1934.0,,,,
2091,Marco Gastini,Italian,Male,1938.0,,,,
2094,Piero Gatti,Italian,Male,1940.0,,,,
2104,Sonia Gechtoff,American,Female,1926.0,,,,
2106,Peter Gee,British,Male,1932.0,,,,
2108,Frank O. Gehry,American,Male,1929.0,,,,
2109,Ronald R. Geibert,American,Male,1952.0,,,,
2110,Anna Bella Geiger,Brazilian,Female,1933.0,,,,
2113,Udo M. Geissler,German,,1932.0,,,,
2117,Nancy Genn,American,Female,,,,,
2118,Juan Genovés,Spanish,Male,1930.0,,,,
2120,Franco Gentilini,Italian,Male,,,,,
2122,George Passmore,British,Male,1942.0,,,,
2123,Eric George,British,Male,1881.0,,,,
2126,Léon Gérard,French,Male,,,,,
2127,Valery Gerlovin,Russian,Female,1945.0,,,,
2128,Rimma Gerlovina,Russian,Female,1951.0,,,,
2129,Jules Germain,French,Male,,,,,
2131,Bert Gerresheim,German,Male,,,,,
2132,Ad Gerritsen,Dutch,Male,,,,,
2133,Gershen-Newark,American,,,,,,
2136,Karl Gerstner,Swiss,Male,1930.0,,,,
2137,Franz Gertsch,Swiss,Male,1930.0,,,,
2139,Richart Gheym,Nationality unknown,Male,,,,,
2143,Cristos Gianakos,American,Male,1934.0,,,,
2144,Umberto Giangrandi,Colombian,Male,1943.0,,,,
2146,Ralph Gibson,American,Male,1939.0,,,,
2148,Jill Giegerich,American,Female,1952.0,,,,
2151,Wim Gijzen,Dutch,,1941.0,,,,
2154,Q. O. Gilbert,Nationality unknown,,,,,,
2159,James Francis Gill,American,Male,1934.0,,,,
2160,Gregory Gillespie,American,Male,1936.0,,,,
2161,Sam Gilliam,American,Male,1933.0,,,,
2162,Françoise Gilot,French,Male,1921.0,,,,
2164,Edgardo Miguel Gimenez,Argentine,Male,1942.0,,,,
2168,Roy Ginstrom,American,Male,,,,,
2169,Paolo Gioli,Italian,Male,1942.0,,,,
2170,Fiorenzo Giorgi,Italian,Male,,,,,
2171,John Giorno,American,Male,1936.0,,,,
2172,Philip Gips,American,Male,1931.0,,,,
2173,Girard,Nationality unknown,,,,,,
2174,Fritz Girardin,Swiss,,,,,,
2177,Alberto Gironella,Mexican,Male,1929.0,,,,
2178,Léon Gischia,French,Male,1903.0,,,,
2179,A. Gisiger,Swiss,,,,,,
2181,Gits Molding Corp.,American,,,,,,
2182,Len Gittleman,American,Male,1932.0,,,,
2188,Milton Glaser,American,Male,1929.0,,,,
2193,Arnold Glimcher,American,Male,1938.0,,,,
2195,Hermann Glockner,German,Male,,,,,
2197,Nathan Gluck,Nationality unknown,Male,,,,,
2199,Robert Gober,American,Male,1954.0,,,,
2200,Keith Godard,British,Male,1942.0,,,,
2205,Giuseppe de Goetzen,Italian,Male,1921.0,,,,
2207,Frank Gohlke,American,Male,1942.0,,,,
2208,David Lance Goines,American,Male,1945.0,,,,
2209,Ralph Goings,American,Male,1928.0,,,,
2212,Jim Goldberg,American,Male,1953.0,,,,
2214,David Goldblatt,South African,Male,1930.0,,,,
2216,Raphael Goldchain,Canadian,Male,1953.0,,,,
2219,Morton Goldsholl,Nationality unknown,Male,,,,,
2220,Lloyd Goldsmith,American,Male,1945.0,,,,
2224,Mirta Gómez,American,Female,1953.0,,,,
2226,Juan Gómez-Quiroz,American,Male,1939.0,,,,
2228,Leonel Gongora,Colombian,Male,1932.0,,,,
2232,Sergio Gonzalez-Tornero,Chilean,Male,1927.0,,,,
2234,Gerald Gooch,American,Male,1933.0,,,,
2235,T. F. Goodall,British,,,,,,
2236,Joe Goode,American,Male,1937.0,,,,
2238,Jon Goodman,American,Male,1953.0,,,,
2239,Mark Goodman,American,Male,1946.0,,,,
2243,Walter Lippincott Goodwin,American,Male,,,,,
2244,John Goodyear,American,Male,1930.0,,,,
2245,Ron Gorchov,American,Male,1930.0,,,,
2246,Bonnie Gordon,American,Female,1941.0,,,,
2247,David Gordon,American,Male,1936.0,,,,
2248,Harry Gordon,,Male,,,,,
2253,Tom Gormley,American,Male,1937.0,,,,
2254,April Gornik,American,Female,1953.0,,,,
2256,Goro Ike,Japanese,Male,1911.0,,,,
2258,François Gos,French,Male,1880.0,,,,
2259,Eberhard Göschel,German,Male,1943.0,,,,
2260,John Gossage,American,Male,1946.0,,,,
2261,W. T. Gossard,American,,,,,,
2263,Zbigniew Gostomski,Polish,Male,1932.0,,,,
2273,Emmet Gowin,American,Male,1941.0,,,,
2275,Roy Grace,American,Male,1936.0,,,,
2281,Dan Graham,American,Male,1942.0,,,,
2282,David Marshall Graham,American,Male,1952.0,,,,
2285,Lanier Graham,American,,1940.0,,,,
2286,Paul Graham,British,Male,1956.0,,,,
2292,Martus Granirer,American,Male,1933.0,,,,
2296,Graphicteam BDG,German,,,,,,
2298,James Bruce Grashow,American,Male,1942.0,,,,
2300,Günter Grass,German,Male,,,,,
2305,Hein Gravenhorst,German,Male,,,,,
2306,A. Graves & Cie.,French,,,,,,
2307,Ken Graves,American,Male,1942.0,,,,
2311,Wayne Gravning,American,Male,1935.0,,,,
2314,Larry Gray,American,Male,1944.0,,,,
2315,Ed Grazda,American,Male,1947.0,,,,
2316,Sante Graziani,American,Male,1920.0,,,,
2318,Green,American,,,,,,
2319,Alan Green,British,Male,1932.0,,,,
2320,Randall Green,American,Male,1947.0,,,,
2325,Timothy Greenfield-Sanders,American,Male,1952.0,,,,
2326,B. Colin Greenly,American,Male,1928.0,,,,
2327,Caroline Greenwald,American,Female,1936.0,,,,
2328,Vittorio Gregotti,Italian,Male,1927.0,,,,
2329,Farrell Grehan,American,Male,,,,,
2330,April Greiman,American,Female,1948.0,,,,
2332,Georg Gresko,German,Male,,,,,
2333,Robert Gretczko,American,Male,1944.0,,,,
2336,Ezio Gribaudo,Italian,Male,,,,,
2339,John Griffiths,British,Male,,,,,
2343,William Grigsby,American,Male,1915.0,,,,
2344,John Grillo,American,Male,1917.0,,,,
2345,Frieder Grindler,German,Male,1941.0,,,,
2348,Salvatore Grippi,American,Male,1921.0,,,,
2350,Laura Grisi,Italian,Female,1939.0,,,,
2354,René Groebli,Swiss,Male,1927.0,,,,
2357,Red Grooms,American,Male,1937.0,,,,
2363,Arnold Gross,Hungarian,Male,1929.0,,,,
2366,Richard Gross,Canadian,Male,1943.0,,,,
2367,J. L. Grosse,American,,,,,,
2369,Grosset & Trembley,Swiss,,,,,,
2370,André Grossman,German,Male,,,,,
2373,Robert Grosvenor,American,Male,1937.0,,,,
2375,Jan Groth,Norwegian,Male,1938.0,,,,
2379,Ronald L. Grow,Nationality unknown,Male,,,,,
2383,Gryte,Nationality unknown,,,,,,
2384,Carlo Guarienti,Italian,Male,1923.0,,,,
2385,Nancy Guay Giesberger,American,Female,1945.0,,,,
2387,Klaas Gubbels,Dutch,Male,,,,,
2389,Piero Guccione,Italian,Male,,,,,
2390,Wayne Gudmundson,American,Male,1949.0,,,,
2392,Hermano José Guedes,Brazilian,Male,,,,,
2410,Paolo Guiotto,Italian,Male,1935.0,,,,
2411,Satish Gujral,Indian,Male,1925.0,,,,
2414,Jules Guran,Nationality unknown,Male,,,,,
2415,Melissa Gurdus,American,Female,,,,,
2426,Luke Gwilliam,American,Male,,,,,
2428,H.V.,Spanish,,,,,,
2429,Hans Haacke,German,Male,1936.0,,,,
2430,Kenneth D. Haak,American,Male,1923.0,,,,
2433,Richard Haas,American,Male,1936.0,,,,
2434,Volkmar Haase,German,Male,,,,,
2436,Sandra Haber,American,Female,1956.0,,,,
2440,R. L. Haeberle,Nationality unknown,,1941.0,,,,
2442,Günter Haese,German,Male,1924.0,,,,
2443,M. Hafelmaier,Swiss,,,,,,
2444,Michael Hafftka,American,Male,1953.0,,,,
2445,Hideo Haga,Japanese,Male,1921.0,,,,
2447,Charles Hagen,American,Male,1942.0,,,,
2449,Hideoki Hagiwara,Japanese,Male,1942.0,,,,
2452,Betty Hahn,American,Female,1940.0,,,,
2454,C. Haimovitz,American,,,,,,
2459,Peter Hajnoczky,Swiss,Male,1943.0,,,,
2460,George H. Hake,American,Male,,,,,
2462,Bob Hall,American,Male,1951.0,,,,
2464,Marshall Hall,American,Male,,,,,
2465,Nigel Hall,British,Male,1943.0,,,,
2467,Peter Halley,American,Male,1953.0,,,,
2468,Gary L. Hallman,American,Male,1940.0,,,,
2471,Chimei Hamada,Japanese,Male,1917.0,,,,
2473,Katsunori Hamanishi,Japanese,Male,1949.0,,,,
2477,Jörg Hamburger,Swiss,Male,1935.0,,,,
2478,Peter Hamburger,American,Male,1941.0,,,,
2480,James Hamilton,American,Male,1928.0,,,,
2486,David Hammons,American,Male,1943.0,,,,
2487,Harry Handler,American,Male,,,,,
2489,Wolfgang Hanns,German,Male,,,,,
2490,Aage Helbig Hansen,Danish,Male,1915.0,,,,
2492,Bill Hanson,American,Male,1928.0,,,,
2493,David T. Hanson,American,Male,1948.0,,,,
2496,Michio Hanyu,Japanese,Male,1933.0,,,,
2498,Marvin Harden,American,Male,1935.0,,,,
2499,Elizabeth Harding,Nationality unknown,Female,,,,,
2500,John Harding,American,Male,1940.0,,,,
2503,Chauncey Hare,American,Male,1934.0,,,,
2511,Alexander E. Harris,American,Male,1949.0,,,,
2512,Kate Harris,British,Female,,,,,
2513,L. Harris,,,,,,,
2514,Margaret Harris,American,Female,,,,,
2515,Paul Harris,American,Male,1925.0,,,,
2516,Anthony Harrison,British,Male,,,,,
2518,Claudia Hart,American,Female,1955.0,,,,
2522,Cedric Hartman,American,Male,1929.0,,,,
2527,J.D.H. Harvey,British,,,,,,
2531,Jan Hashey,American,Female,1938.0,,,,
2533,Rafael Hastings,Peruvian,Male,1945.0,,,,
2535,Makio Hasuike,Japanese,Male,1938.0,,,,
2536,Peter Hatch,British,Male,,,,,
2537,Hatsuo Ikeuchi,Japanese,Male,,,,,
2539,Pierre Haubensak,Swiss,Male,1935.0,,,,
